block_id,hour,lighting_score,police_stn_dist,past_incidents,crowd_density,risk_score
43,21,2,7.47,23,0,100.0
45,1,6,1.55,29,10,100.0
82,1,7,8.03,37,1,100.0
70,6,2,1.38,3,2,64.62
28,4,7,8.23,30,4,100.0
72,11,8,7.12,38,0,100.0
22,8,10,5.1,27,5,79.23
17,9,8,8.29,32,1,100.0
64,4,3,5.89,30,3,100.0
24,7,6,9.21,13,0,92.07
64,15,4,8.65,12,3,97.79
87,4,0,6.85,30,6,100.0
58,10,4,4.74,10,1,79.87
43,13,9,2.0,28,7,86.42
93,11,2,8.27,26,0,100.0
82,8,1,6.8,27,2,100.0
26,22,7,9.68,27,8,100.0
54,9,8,2.19,24,7,81.23
81,8,8,3.64,29,6,97.33
34,17,10,1.29,42,3,100.0
67,23,4,5.31,47,4,100.0
22,4,5,4.58,43,6,100.0
7,21,3,7.88,29,0,100.0
31,3,9,1.39,9,6,72.5
45,10,9,8.2,25,3,95.36
47,23,7,6.2,45,5,100.0
96,12,8,5.34,24,9,85.19
7,3,4,4.68,36,10,100.0
22,8,3,0.32,49,2,100.0
53,7,2,5.51,25,3,100.0
56,19,1,2.41,36,7,100.0
44,23,6,8.68,20,5,100.0
70,10,10,8.11,14,0,69.3
18,16,7,4.62,9,3,61.43
74,7,9,0.34,38,0,100.0
73,3,7,5.65,19,7,100.0
49,9,8,4.36,8,2,56.98
95,5,10,5.42,40,5,100.0
65,17,7,5.39,36,1,100.0
36,14,6,5.63,16,1,91.99
37,21,2,8.94,45,0,100.0
13,5,7,8.97,3,5,61.38
80,11,5,3.37,17,10,87.71
29,6,10,5.48,19,6,74.09
90,23,8,3.08,20,8,100.0
12,2,10,5.83,24,9,100.0
70,22,9,1.0,42,10,100.0
78,6,5,5.87,35,10,100.0
98,13,9,4.61,45,2,100.0
39,3,5,2.05,22,10,100.0
14,18,7,9.24,45,5,100.0
93,10,0,4.36,24,10,100.0
90,16,9,6.75,10,1,60.48
98,8,0,5.2,5,1,77.27
62,8,1,4.85,0,2,60.54
63,19,5,2.42,8,9,72.51
97,6,10,5.22,6,9,44.34
72,3,10,8.47,12,1,100.0
35,5,2,2.93,9,7,79.45
82,6,1,0.88,9,5,68.62
53,19,4,1.23,45,4,100.0
83,0,10,1.93,19,6,90.27
6,5,0,6.27,37,9,100.0
32,15,6,5.25,27,3,100.0
54,18,7,5.54,17,10,84.33
9,14,6,1.0,5,0,51.36
35,9,8,7.63,26,0,100.0
41,7,7,6.06,26,2,100.0
54,11,1,6.22,36,1,100.0
18,22,5,9.38,2,3,97.36
59,2,7,7.88,49,4,100.0
79,19,4,3.31,4,2,77.22
79,9,9,0.87,29,8,85.02
19,7,1,1.43,24,3,99.45
100,10,4,7.6,31,3,100.0
10,23,2,1.99,47,8,100.0
62,14,4,1.76,39,1,100.0
78,8,3,7.14,22,9,100.0
41,9,0,4.9,14,2,96.58
73,0,3,2.71,42,7,100.0
28,17,8,9.08,13,4,78.0
54,10,9,5.53,23,8,75.81
89,2,7,8.45,36,9,100.0
21,15,7,7.85,2,6,64.46
55,22,10,7.55,13,9,91.72
33,3,3,6.93,15,3,100.0
95,10,10,9.18,0,6,49.68
43,23,8,3.59,38,2,100.0
25,12,1,7.55,11,4,100.0
11,23,7,8.69,21,7,100.0
58,19,5,3.7,2,3,63.78
30,22,1,8.96,16,10,100.0
73,6,6,8.86,23,10,100.0
4,2,0,3.69,7,1,100.0
82,21,10,9.49,2,2,57.09
33,18,4,4.07,4,6,68.59
37,13,9,2.16,22,10,84.71
84,1,8,8.88,36,3,100.0
31,12,2,4.52,15,1,97.08
59,5,8,3.35,8,6,48.76
84,2,8,1.93,1,8,63.91
55,23,3,3.3,8,10,98.32
27,13,2,0.42,11,5,76.33
69,23,3,5.58,11,3,100.0
88,2,6,5.41,24,7,100.0
66,2,5,1.26,27,9,100.0
82,12,1,9.03,21,8,100.0
44,14,3,7.88,29,6,100.0
52,4,7,7.73,16,7,100.0
69,6,6,0.78,18,9,77.16
25,18,2,6.08,19,9,100.0
71,22,2,2.86,7,7,95.18
90,7,3,3.4,14,4,82.1
53,5,0,4.16,35,6,100.0
42,5,8,0.59,46,1,100.0
52,9,10,1.94,24,9,73.06
94,20,10,5.47,20,1,88.58
80,14,0,7.34,41,3,100.0
12,8,3,8.45,21,10,100.0
41,16,3,9.95,40,1,100.0
70,13,10,1.4,49,4,100.0
19,21,7,9.56,0,9,79.1
1,2,9,9.46,6,3,91.34
17,19,4,5.17,20,2,100.0
62,11,6,5.57,49,7,100.0
72,18,5,8.54,35,7,100.0
80,1,10,0.77,13,0,91.52
80,2,2,2.09,29,7,100.0
5,1,6,1.82,1,10,66.96
3,23,9,3.77,21,7,97.29
77,9,10,9.67,27,0,100.0
90,10,8,1.82,0,7,31.63
14,5,9,7.23,33,6,100.0
44,11,3,6.44,6,10,79.43
88,1,2,2.54,7,7,93.69
21,13,9,1.86,14,1,60.71
73,2,10,5.44,28,3,100.0
88,7,9,3.92,37,10,100.0
65,13,2,7.35,24,4,100.0
87,16,8,3.42,3,3,46.64
74,7,9,3.86,12,10,58.81
30,7,2,4.44,48,10,100.0
54,14,1,8.39,49,1,100.0
19,4,6,2.21,21,4,100.0
59,7,4,2.22,4,10,60.4
21,1,8,1.69,9,10,71.13
57,20,2,7.23,31,2,100.0
70,10,6,2.32,23,1,87.96
17,4,9,9.27,39,0,100.0
97,17,4,3.44,40,1,100.0
10,13,7,1.75,4,2,48.05
73,14,0,7.83,49,9,100.0
71,8,6,3.93,11,6,63.74
44,1,2,2.12,27,1,100.0
8,18,6,8.33,0,10,68.26
30,2,10,0.24,31,2,100.0
40,17,9,6.58,45,10,100.0
91,3,10,6.55,17,6,92.84
7,16,9,4.98,37,4,100.0
47,10,2,4.0,42,6,100.0
94,8,5,8.85,12,2,89.05
36,23,0,4.96,46,10,100.0
65,10,5,5.94,25,2,100.0
52,3,1,4.4,37,7,100.0
94,4,3,6.55,42,1,100.0
58,17,5,8.52,31,6,100.0
46,12,9,6.1,24,8,82.57
92,19,10,2.2,1,0,36.78
50,12,5,4.28,11,0,76.32
53,9,2,5.88,47,9,100.0
43,23,10,8.34,18,8,100.0
41,6,2,6.38,5,8,79.18
73,16,3,1.94,30,7,100.0
37,7,5,1.79,13,3,68.07
59,7,7,8.75,44,5,100.0
38,9,5,3.47,2,5,58.5
63,8,7,4.97,21,2,84.34
39,15,10,7.71,47,3,100.0
18,5,8,4.95,48,3,100.0
92,23,4,7.57,11,0,100.0
93,13,0,7.06,20,2,100.0
36,4,9,2.04,10,10,73.58
23,21,4,1.71,45,6,100.0
81,3,6,5.76,13,3,100.0
23,23,1,4.31,25,10,100.0
50,18,4,7.83,23,2,100.0
85,7,2,5.38,8,4,92.47
99,15,10,3.65,24,1,75.56
92,4,9,1.88,50,8,100.0
58,0,1,0.96,15,6,100.0
83,2,5,1.94,35,7,100.0
85,1,10,9.32,28,10,100.0
63,2,3,1.85,12,9,100.0
73,15,0,3.89,45,1,100.0
7,17,8,1.87,47,8,100.0
97,18,8,5.13,23,8,99.29
62,3,0,0.49,13,1,100.0
86,6,1,5.53,10,3,98.43
2,9,4,3.77,45,9,100.0
59,21,9,6.76,46,6,100.0
99,7,4,2.2,16,1,86.61
99,1,5,0.92,28,10,100.0
42,19,3,2.8,5,1,81.77
56,14,4,4.55,11,2,82.14
58,12,7,2.8,21,10,72.69
74,0,10,0.52,11,10,67.78
75,14,0,6.23,20,5,100.0
19,6,10,4.42,46,9,100.0
69,5,4,7.34,39,6,100.0
23,11,9,1.2,47,8,100.0
72,18,5,5.38,39,1,100.0
48,15,1,9.09,44,2,100.0
8,18,8,7.66,9,5,72.49
43,14,8,8.96,49,10,100.0
14,14,1,4.32,20,4,100.0
29,19,2,9.39,35,3,100.0
34,19,9,2.22,33,3,100.0
52,7,2,7.93,5,9,77.29
72,6,8,4.68,33,3,100.0
57,2,0,5.88,6,5,100.0
82,9,7,1.7,14,8,68.43
23,23,4,5.33,33,9,100.0
97,22,2,2.62,4,8,100.0
2,14,10,9.67,15,7,73.83
67,10,9,0.83,36,1,100.0
12,12,10,2.84,45,4,100.0
14,14,3,4.64,9,5,83.39
26,19,3,1.59,28,8,100.0
88,11,7,1.31,14,0,69.29
57,16,6,5.11,3,0,58.81
60,4,4,5.73,36,10,100.0
58,11,0,8.1,21,5,100.0
66,4,10,9.61,20,5,100.0
59,13,3,5.71,30,4,100.0
69,0,6,1.0,9,1,91.1
17,17,2,8.5,18,10,100.0
6,9,4,1.3,29,7,100.0
5,15,4,1.57,45,3,100.0
98,18,6,7.49,15,9,100.0
2,23,6,8.33,19,5,100.0
99,9,9,8.3,43,10,100.0
12,2,10,9.1,5,2,98.38
27,12,0,3.7,50,4,100.0
11,18,3,9.85,43,7,100.0
22,5,5,4.67,33,2,100.0
98,17,9,6.03,34,7,100.0
51,15,7,8.76,21,4,92.86
78,8,2,5.18,20,5,100.0
75,17,0,9.67,16,9,100.0
29,20,5,7.67,47,3,100.0
88,2,8,4.54,6,6,83.1
30,22,10,4.94,39,8,100.0
82,10,5,3.84,22,0,89.88
87,15,5,3.66,23,7,96.63
92,8,1,3.63,38,7,100.0
65,22,4,1.37,28,9,100.0
84,4,10,8.36,34,2,100.0
12,21,6,7.5,36,9,100.0
82,0,8,2.99,37,8,100.0
44,2,2,5.36,37,2,100.0
69,22,7,4.02,0,2,89.82
99,21,8,3.72,29,1,100.0
65,0,3,7.74,26,5,100.0
21,2,4,8.11,5,4,100.0
71,0,6,1.67,44,7,100.0
16,5,2,8.48,39,9,100.0
52,13,0,3.56,44,7,100.0
2,3,10,6.66,42,4,100.0
100,14,3,4.13,16,2,95.26
45,23,7,2.16,49,3,100.0
78,1,9,0.44,24,10,100.0
73,6,3,9.38,1,2,82.75
23,22,5,2.34,37,8,100.0
30,2,0,9.91,33,7,100.0
49,12,0,9.72,24,7,100.0
11,7,2,9.19,37,1,100.0
52,3,6,8.84,49,4,100.0
52,11,0,3.32,10,7,88.28
76,5,9,5.21,26,9,85.86
62,23,1,3.63,27,4,100.0
7,18,2,3.74,36,1,100.0
16,11,8,1.48,11,5,53.9
8,19,0,1.95,25,6,100.0
93,1,8,5.49,12,9,92.76
55,14,4,2.45,29,0,100.0
43,18,5,6.71,18,5,100.0
47,8,0,9.92,2,0,91.74
46,1,5,9.84,10,10,100.0
26,12,3,5.95,28,7,100.0
61,0,7,8.72,46,5,100.0
4,20,6,9.93,25,8,100.0
41,9,1,3.57,6,2,82.2
4,0,5,5.08,27,10,100.0
71,21,0,6.52,44,3,100.0
32,11,8,9.48,26,8,100.0
9,12,0,3.65,22,3,100.0
15,3,5,0.99,43,3,100.0
32,0,9,0.69,20,10,84.76
91,18,5,5.49,23,7,100.0
12,12,10,3.44,24,10,78.86
85,17,2,9.51,10,8,98.03
25,5,1,8.12,47,8,100.0
64,0,4,3.12,26,8,100.0
79,13,1,4.1,40,1,100.0
79,16,8,7.36,33,6,100.0
88,14,5,3.51,48,1,100.0
9,6,7,1.67,18,6,71.29
13,10,4,4.02,45,9,100.0
43,8,1,8.46,13,2,100.0
72,15,9,5.37,18,5,83.77
51,4,9,8.35,24,1,100.0
92,5,6,9.11,35,10,100.0
39,9,6,1.46,17,2,77.08
71,7,4,5.87,24,8,100.0
37,21,6,8.72,33,2,100.0
29,11,9,6.28,40,4,100.0
53,8,8,4.46,39,10,100.0
55,9,5,6.2,11,6,88.66
47,10,2,5.32,17,0,100.0
86,17,9,1.76,38,10,100.0
38,9,9,1.81,2,5,40.32
82,19,9,0.16,27,10,77.52
74,12,1,4.14,39,5,100.0
24,20,1,9.69,41,5,100.0
95,19,7,4.27,26,7,100.0
59,7,1,8.76,18,7,100.0
63,16,7,5.71,28,1,100.0
81,1,7,6.59,27,0,100.0
38,13,7,4.78,10,0,62.27
100,14,9,5.17,17,5,76.36
7,4,9,2.68,10,10,82.01
48,14,7,9.35,39,0,100.0
84,22,5,3.02,31,2,100.0
3,0,4,2.8,50,3,100.0
72,9,3,8.07,43,7,100.0
77,16,7,3.26,48,10,100.0
50,16,0,0.44,6,6,70.66
39,2,2,1.02,34,7,100.0
16,13,8,1.46,44,4,100.0
89,13,1,7.71,31,2,100.0
10,2,2,9.79,9,1,100.0
59,20,7,4.41,31,1,100.0
20,10,4,5.71,39,10,100.0
60,18,6,8.38,13,6,98.38
59,3,7,6.15,27,4,100.0
95,10,9,7.86,23,2,91.43
46,5,9,8.42,41,8,100.0
52,20,5,9.21,44,4,100.0
57,5,3,0.49,26,9,99.07
73,14,4,1.07,43,4,100.0
22,1,0,9.11,30,4,100.0
82,1,9,0.89,9,6,72.96
82,7,3,5.98,18,5,100.0
40,18,0,3.65,25,9,100.0
61,7,5,5.12,12,2,82.24
36,10,10,8.76,10,9,64.8
40,5,6,9.27,14,9,89.5
86,14,9,9.07,46,9,100.0
19,15,10,3.46,34,3,100.0
21,12,7,1.33,24,8,90.98
54,4,9,9.61,47,10,100.0
67,21,7,4.0,5,1,61.29
98,9,5,0.54,13,5,67.11
74,13,5,6.92,26,3,100.0
38,0,3,6.59,8,0,100.0
6,0,8,0.47,34,7,100.0
24,20,2,6.67,40,9,100.0
61,23,9,7.2,8,10,80.33
92,2,2,4.6,2,5,89.81
14,23,1,3.1,15,3,100.0
87,10,4,2.86,36,1,100.0
26,18,9,8.46,21,10,95.89
62,2,0,4.83,47,7,100.0
81,23,1,3.21,16,2,100.0
36,9,9,2.58,28,10,81.98
96,5,8,3.07,45,2,100.0
15,3,5,6.78,35,10,100.0
27,23,8,9.1,14,1,100.0
49,3,7,5.09,3,3,75.6
77,8,3,3.69,27,0,100.0
70,17,6,2.91,19,9,80.44
46,22,7,5.23,3,0,93.21
57,18,8,0.98,27,1,93.0
83,17,4,7.11,46,3,100.0
7,19,6,6.72,41,5,100.0
59,17,0,9.21,46,2,100.0
8,17,1,5.49,28,8,100.0
49,18,2,2.49,33,0,100.0
13,0,6,3.04,33,2,100.0
32,6,3,4.45,34,3,100.0
38,10,0,1.44,45,5,100.0
83,15,1,2.57,31,8,100.0
30,9,10,7.07,31,10,94.17
66,22,6,4.94,23,0,100.0
30,1,1,8.17,6,5,100.0
93,18,9,9.29,20,2,96.83
12,23,5,6.1,44,2,100.0
57,7,4,0.48,18,0,89.13
38,19,10,9.73,27,3,100.0
36,8,3,3.27,15,0,75.37
61,21,7,5.4,27,7,100.0
58,11,5,0.71,19,3,88.45
13,12,4,0.82,21,2,86.08
11,21,9,1.91,48,0,100.0
99,17,4,1.09,8,9,61.86
31,10,6,7.36,23,5,98.48
9,19,2,8.79,24,3,100.0
72,13,4,9.25,27,7,100.0
94,12,0,2.15,45,5,100.0
1,18,0,6.55,31,0,100.0
45,11,2,7.73,38,3,100.0
75,15,9,9.07,5,4,53.95
92,16,2,6.18,46,1,100.0
41,9,1,4.49,36,6,100.0
76,15,2,6.82,12,1,99.12
67,3,7,2.76,15,0,100.0
11,8,6,4.68,11,5,78.05
59,7,8,4.73,30,2,100.0
68,5,5,4.41,41,4,100.0
6,8,8,7.8,33,0,100.0
7,22,2,0.19,16,9,100.0
9,11,0,3.3,45,5,100.0
22,14,7,2.74,38,3,100.0
69,19,9,1.74,5,8,53.91
66,20,3,8.25,34,1,100.0
25,20,3,1.9,14,5,84.23
22,15,8,7.04,16,3,82.02
11,11,8,7.27,12,10,71.35
44,21,4,6.93,10,5,91.65
38,13,8,2.57,5,4,36.87
63,1,9,7.52,32,10,100.0
97,15,10,5.49,32,3,100.0
66,10,2,8.25,38,2,100.0
82,7,7,7.7,44,10,100.0
95,1,3,6.28,2,6,95.18
71,13,5,9.77,9,7,93.2
47,7,1,3.49,3,10,65.91
73,7,0,7.91,42,8,100.0
99,16,4,1.61,2,7,44.47
77,4,3,1.73,24,9,100.0
1,13,9,4.43,40,1,100.0
95,21,4,0.8,47,5,100.0
76,23,10,4.78,31,1,100.0
21,19,8,5.53,5,3,64.52
53,23,6,7.84,4,3,86.99
5,17,7,4.69,18,0,80.57
9,20,9,2.24,8,10,52.9
23,22,0,1.19,28,8,100.0
23,12,8,7.3,4,1,52.94
23,7,9,4.49,50,1,100.0
45,18,2,1.76,44,1,100.0
16,19,6,3.37,42,1,100.0
84,5,0,1.84,27,3,100.0
21,1,10,1.43,36,5,100.0
61,17,8,0.11,46,6,100.0
3,22,7,6.69,45,5,100.0
11,2,9,4.94,18,7,97.44
93,14,2,3.15,49,4,100.0
26,21,4,8.62,45,4,100.0
13,12,3,0.5,43,8,100.0
5,2,2,8.32,31,6,100.0
62,13,5,3.27,37,7,100.0
51,13,0,5.05,16,9,100.0
96,5,1,5.97,21,5,100.0
11,0,4,7.09,10,5,100.0
96,12,3,7.55,35,0,100.0
34,15,7,2.31,39,4,100.0
58,5,6,5.46,17,7,85.15
80,1,7,2.78,24,6,100.0
21,10,5,6.1,36,4,100.0
95,13,9,6.33,36,4,100.0
80,9,1,1.61,38,9,100.0
16,10,9,3.78,23,5,87.73
90,6,3,3.49,8,5,69.46
73,21,6,8.48,42,1,100.0
54,10,1,1.57,36,4,100.0
95,5,1,9.0,4,9,81.67
73,21,3,2.04,10,2,82.0
79,4,2,3.93,12,5,100.0
42,2,6,5.92,28,3,100.0
33,8,9,2.49,40,9,100.0
72,17,3,0.34,0,10,54.74
13,13,7,4.92,33,10,100.0
79,11,2,8.18,30,2,100.0
98,19,0,7.48,10,4,100.0
69,10,9,4.25,36,5,100.0
58,20,4,5.36,1,3,59.47
82,12,0,5.02,45,5,100.0
100,2,2,5.21,41,2,100.0
85,9,5,5.06,27,2,100.0
20,6,1,4.08,1,1,74.7
64,14,7,9.56,25,9,100.0
29,3,3,3.53,48,3,100.0
5,8,4,7.22,4,9,65.83
3,14,8,3.7,22,8,85.14
93,16,6,5.75,29,1,100.0
99,11,8,1.86,38,7,100.0
83,12,3,6.5,9,0,81.7
52,19,6,5.8,33,4,100.0
75,15,6,1.9,28,6,98.35
58,6,9,4.32,32,10,95.64
54,21,6,2.02,18,6,90.17
19,20,10,1.32,45,4,100.0
14,22,0,3.75,30,4,100.0
13,23,9,9.44,26,3,100.0
34,20,1,9.56,44,0,100.0
28,11,2,9.35,23,0,100.0
79,1,3,7.27,40,0,100.0
20,10,7,7.32,37,4,100.0
58,0,2,7.77,1,5,100.0
70,20,7,2.71,6,3,67.29
100,22,8,9.4,47,3,100.0
71,21,7,3.9,3,8,54.93
52,23,1,5.31,13,10,100.0
15,16,7,6.7,30,5,100.0
52,21,4,8.52,25,2,100.0
79,10,1,9.13,26,4,100.0
6,11,0,1.84,27,0,100.0
49,0,10,4.45,5,7,63.36
95,5,1,4.96,13,3,94.56
39,11,6,6.92,0,2,51.27
21,23,0,3.54,49,4,100.0
95,22,9,7.52,31,8,100.0
63,16,2,6.38,28,5,100.0
44,3,2,6.25,18,0,100.0
18,10,4,2.08,28,8,99.01
23,3,9,2.86,9,6,77.39
11,15,2,4.29,15,3,90.88
84,8,9,0.35,23,1,76.42
18,20,6,7.27,0,8,68.94
48,14,0,3.35,17,2,100.0
98,19,4,7.94,40,0,100.0
38,18,6,9.37,1,3,74.56
96,16,10,5.86,16,5,66.71
42,11,2,1.22,39,3,100.0
92,8,8,6.3,25,9,99.45
71,3,3,6.47,24,8,100.0
49,14,10,7.39,27,5,100.0
1,11,3,9.45,45,0,100.0
72,18,4,9.56,28,7,100.0
48,0,7,7.64,0,1,95.03
87,5,5,2.65,33,2,100.0
46,3,4,5.88,42,2,100.0
91,0,4,2.12,45,6,100.0
80,23,7,7.56,44,10,100.0
76,6,10,0.91,50,8,100.0
12,19,1,7.51,39,1,100.0
32,15,9,1.62,50,4,100.0
67,9,5,7.46,40,9,100.0
11,7,2,6.38,41,5,100.0
79,7,1,3.1,8,0,79.64
78,23,9,6.62,30,3,100.0
48,7,0,7.64,13,7,100.0
61,6,10,2.52,48,0,100.0
38,0,2,4.55,34,5,100.0
72,2,0,4.41,10,6,100.0
16,22,0,7.24,6,8,100.0
32,21,2,3.96,12,8,100.0
27,14,2,5.89,4,2,81.41
74,1,2,5.66,42,0,100.0
40,18,10,0.59,23,2,79.32
85,18,9,1.86,8,5,62.7
76,3,10,9.54,25,9,100.0
56,0,6,8.7,5,7,96.95
10,2,8,0.74,35,6,100.0
73,19,6,8.23,8,6,92.24
96,2,5,9.57,16,3,100.0
39,13,10,1.06,43,1,100.0
39,6,4,5.48,12,7,91.12
2,19,3,1.08,40,0,100.0
27,10,1,2.39,27,10,100.0
42,8,10,1.76,48,1,100.0
7,7,8,2.65,37,1,100.0
8,2,7,0.5,3,10,61.55
75,0,1,0.5,25,2,100.0
64,3,3,9.88,13,9,100.0
56,5,0,1.12,38,4,100.0
67,6,4,9.89,31,4,100.0
96,10,3,5.13,17,3,100.0
99,21,6,1.54,7,10,62.62
67,19,0,3.89,27,6,100.0
74,1,9,4.42,11,5,84.25
17,16,9,4.14,23,4,77.08
6,23,0,6.36,35,0,100.0
82,8,4,1.22,26,0,94.63
6,11,2,5.9,39,10,100.0
81,14,9,4.87,28,10,96.44
91,14,3,0.7,43,8,100.0
64,10,7,5.55,28,6,100.0
1,5,2,5.82,40,10,100.0
38,10,3,0.56,37,2,100.0
15,3,9,4.02,9,10,78.46
36,12,5,6.08,15,2,95.81
75,20,10,8.51,26,8,100.0
11,11,8,8.92,19,3,92.6
60,16,8,2.37,17,0,69.96
95,4,10,1.97,5,8,64.42
85,21,3,8.2,14,8,100.0
30,6,4,1.06,0,0,44.8
18,7,2,8.98,22,8,100.0
21,7,4,5.8,38,9,100.0
82,0,7,1.77,47,7,100.0
23,12,9,8.53,48,7,100.0
59,22,3,6.61,12,3,100.0
72,10,2,5.18,6,10,78.5
87,15,6,1.5,36,2,100.0
22,2,3,2.0,50,4,100.0
75,1,1,1.33,20,9,100.0
13,7,0,2.34,7,10,78.89
70,2,3,4.56,39,5,100.0
25,6,8,5.2,1,10,52.38
15,3,2,0.22,25,5,100.0
74,0,0,8.86,24,0,100.0
99,3,10,2.14,21,6,96.21
13,20,8,4.28,15,5,78.82
79,11,6,9.1,5,2,67.18
71,15,3,4.67,25,1,100.0
62,12,8,1.41,7,1,54.9
81,2,8,6.47,38,7,100.0
36,15,1,6.55,49,5,100.0
62,9,9,7.82,34,6,100.0
88,12,0,8.46,20,6,100.0
62,1,1,1.88,30,2,100.0
68,4,7,8.7,2,4,88.56
55,21,7,7.31,7,10,78.5
46,16,10,7.41,41,10,100.0
88,1,1,9.18,42,1,100.0
95,9,8,1.41,11,5,49.34
15,18,10,6.53,50,2,100.0
86,10,0,3.79,24,7,100.0
13,0,7,3.93,16,1,100.0
26,17,9,4.89,45,0,100.0
77,6,0,6.99,46,10,100.0
61,17,7,8.93,29,4,100.0
62,8,3,7.76,24,7,100.0
93,17,1,4.15,7,9,90.16
28,8,2,8.15,47,6,100.0
34,12,7,0.53,19,0,72.16
19,23,9,1.37,21,6,94.57
69,15,8,2.98,3,3,47.07
18,1,7,9.38,12,10,100.0
77,10,0,4.39,46,6,100.0
57,23,7,2.22,24,1,100.0
34,5,6,6.52,47,0,100.0
83,4,8,4.46,14,2,100.0
28,6,4,3.46,10,7,81.55
53,14,0,8.96,4,0,86.18
97,8,1,6.29,4,0,78.87
92,12,9,1.18,18,9,60.78
71,10,6,5.23,11,3,71.78
72,2,8,5.36,34,3,100.0
7,1,6,2.47,49,2,100.0
32,10,3,9.55,17,5,100.0
79,5,8,4.67,31,8,100.0
98,8,1,5.25,34,7,100.0
97,5,5,6.33,16,7,94.88
57,0,8,7.98,29,8,100.0
28,6,9,1.48,29,7,90.35
8,7,9,1.42,18,5,64.52
40,20,6,3.84,38,2,100.0
85,9,4,7.32,45,1,100.0
12,7,8,2.14,45,4,100.0
58,0,6,3.61,36,1,100.0
91,16,5,7.22,8,7,77.18
31,10,2,4.46,29,1,100.0
7,5,1,3.83,15,6,100.0
65,23,8,8.09,42,10,100.0
9,22,2,3.44,17,4,100.0
26,2,7,3.65,45,0,100.0
25,4,5,9.81,46,2,100.0
94,0,8,2.86,27,4,100.0
63,13,0,6.5,32,0,100.0
17,20,3,6.62,46,5,100.0
11,19,10,1.89,48,10,100.0
46,20,8,2.93,4,1,52.25
62,11,0,4.35,47,4,100.0
60,6,4,7.24,27,0,100.0
39,6,0,5.57,44,6,100.0
83,9,2,9.75,14,9,100.0
94,17,1,8.27,14,3,100.0
8,7,5,6.6,27,10,100.0
84,12,5,2.8,45,7,100.0
65,12,7,2.96,31,5,100.0
49,11,8,4.06,46,9,100.0
55,17,10,6.82,18,5,77.84
17,13,9,3.3,29,4,84.44
20,15,0,2.81,26,2,100.0
46,13,5,0.79,18,5,77.56
36,11,6,9.11,41,7,100.0
29,3,3,6.1,43,9,100.0
75,3,8,0.2,32,3,100.0
56,9,1,4.74,2,8,75.27
75,12,10,4.92,0,4,34.53
78,18,1,7.14,30,0,100.0
53,21,1,7.76,26,7,100.0
8,7,7,2.28,11,6,56.21
43,5,9,5.43,29,6,92.24
32,13,2,8.36,6,3,95.29
84,21,1,6.16,9,1,100.0
62,11,7,6.52,20,5,91.89
56,9,1,9.55,2,6,96.98
95,23,9,1.48,21,1,100.0
64,11,10,8.99,41,7,100.0
17,15,5,0.18,46,9,100.0
87,22,4,6.99,11,6,100.0
68,11,8,5.14,42,8,100.0
68,1,5,1.09,46,3,100.0
44,14,10,9.25,49,2,100.0
56,10,6,7.08,46,2,100.0
39,14,8,4.28,48,10,100.0
28,23,10,1.23,19,1,100.0
5,21,0,9.07,26,0,100.0
59,20,3,7.14,4,9,82.32
92,12,2,7.95,39,2,100.0
52,3,5,1.68,26,4,100.0
72,16,3,9.33,24,1,100.0
42,17,7,4.4,8,10,54.47
22,16,5,6.4,3,8,74.44
100,17,7,5.42,5,8,64.21
2,7,1,5.48,28,6,100.0
94,1,8,5.95,23,10,100.0
80,6,10,7.3,26,6,99.05
85,10,3,4.24,5,1,80.63
46,5,7,5.85,25,10,100.0
7,12,8,3.01,43,6,100.0
5,6,0,3.92,5,7,77.15
28,21,0,1.28,48,3,100.0
86,17,0,9.95,6,4,95.91
100,18,3,5.7,49,8,100.0
35,11,10,6.52,3,6,46.44
36,8,6,3.19,32,4,100.0
79,18,7,10.0,6,10,88.05
31,9,10,8.63,26,6,100.0
1,6,8,3.34,20,8,70.39
34,1,0,0.31,28,10,100.0
93,18,8,2.21,6,6,60.73
17,20,5,9.21,12,4,99.29
79,0,5,3.95,41,5,100.0
92,18,6,9.3,1,8,80.99
98,5,5,4.18,31,6,100.0
3,3,8,5.89,14,6,97.16
23,3,4,2.74,32,7,100.0
87,7,9,2.98,0,9,30.07
37,12,10,3.0,40,4,100.0
49,3,7,3.75,37,7,100.0
87,7,6,7.9,10,7,86.74
35,8,8,1.03,3,9,36.46
100,2,5,8.1,28,8,100.0
92,6,10,2.57,8,10,47.44
97,18,1,0.85,16,7,97.41
14,17,1,0.27,0,8,46.54
45,10,4,1.15,3,9,55.25
66,5,2,7.59,44,10,100.0
88,21,2,5.59,30,2,100.0
26,4,7,1.25,15,7,89.62
55,8,6,5.46,43,6,100.0
86,9,3,7.85,47,6,100.0
12,13,10,7.49,13,1,61.11
58,22,4,8.67,5,2,100.0
33,11,10,1.93,30,3,82.92
67,22,9,0.79,20,4,89.69
12,13,8,1.58,15,9,61.15
47,14,4,7.72,45,8,100.0
1,3,10,9.25,26,10,100.0
91,2,3,1.63,50,8,100.0
57,19,1,1.79,35,3,100.0
81,17,1,1.59,24,0,100.0
56,5,9,8.91,3,5,51.8
22,16,4,5.62,49,7,100.0
72,11,9,2.19,43,10,100.0
45,7,1,8.96,42,10,100.0
97,6,1,5.28,35,3,100.0
23,14,10,6.98,32,6,100.0
75,8,10,2.27,43,0,100.0
64,10,9,8.2,43,5,100.0
